dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1703775600,2023-12-28 15:00:00 +0000 UTC,19072,Custom location,0.629072,33.640099,296.45,296.66,296.45,296.45,1010,70,1.75,220,1.82,,,100,804,Clouds,overcast clouds,04d
1703779200,2023-12-28 16:00:00 +0000 UTC,19073,Custom location,0.629072,33.640099,295.43,295.59,295.43,295.43,1012,72,2.14,204,2.76,,,100,804,Clouds,overcast clouds,04n
1703782800,2023-12-28 17:00:00 +0000 UTC,19074,Custom location,0.629072,33.640099,294.72,294.89,294.72,294.72,1012,75,2.28,192,2.88,,,100,804,Clouds,overcast clouds,04n
1703786400,2023-12-28 18:00:00 +0000 UTC,19075,Custom location,0.629072,33.640099,293.35,293.57,293.35,293.35,1014,82,2.19,210,2.59,,,100,804,Clouds,overcast clouds,04n
1703790000,2023-12-28 19:00:00 +0000 UTC,19076,Custom location,0.629072,33.640099,293.15,293.37,293.15,293.15,1014,83,1.69,180,1.72,,,100,804,Clouds,overcast clouds,04n
1703793600,2023-12-28 20:00:00 +0000 UTC,19077,Custom location,0.629072,33.640099,293.06,293.27,293.06,293.06,1014,83,1.91,184,1.96,,,100,804,Clouds,overcast clouds,04n
1703797200,2023-12-28 21:00:00 +0000 UTC,19078,Custom location,0.629072,33.640099,293.09,293.31,293.09,293.09,1014,83,1.53,191,1.54,,,100,804,Clouds,overcast clouds,04n
1703800800,2023-12-28 22:00:00 +0000 UTC,19079,Custom location,0.629072,33.640099,292.83,292.97,292.83,292.83,1013,81,0.19,174,0.2,,,100,804,Clouds,overcast clouds,04n
1703804400,2023-12-28 23:00:00 +0000 UTC,19080,Custom location,0.629072,33.640099,292.81,293.02,292.81,292.81,1013,84,0.73,116,0.82,,,100,804,Clouds,overcast clouds,04n
1703808000,2023-12-29 00:00:00 +0000 UTC,19081,Custom location,0.629072,33.640099,292.37,292.7,292.37,292.37,1013,90,0.98,158,1,0.44,,100,500,Rain,light rain,10n
1703811600,2023-12-29 01:00:00 +0000 UTC,19082,Custom location,0.629072,33.640099,292.02,292.36,292.02,292.02,1013,92,0.13,113,0.32,0.48,,100,500,Rain,light rain,10n
1703815200,2023-12-29 02:00:00 +0000 UTC,19083,Custom location,0.629072,33.640099,291.42,291.76,291.42,291.42,1013,94,0.43,67,0.83,0.56,,100,500,Rain,light rain,10n
1703818800,2023-12-29 03:00:00 +0000 UTC,19084,Custom location,0.629072,33.640099,291.65,291.98,291.65,291.65,1013,93,0.09,203,0.5,,,100,804,Clouds,overcast clouds,04n
1703822400,2023-12-29 04:00:00 +0000 UTC,19085,Custom location,0.629072,33.640099,292,292.34,292,292,1014,92,0.11,167,0.34,,,100,804,Clouds,overcast clouds,04d
1703826000,2023-12-29 05:00:00 +0000 UTC,19086,Custom location,0.629072,33.640099,293.48,293.81,293.48,293.48,1014,86,0.7,176,0.93,,,98,804,Clouds,overcast clouds,04d
1703829600,2023-12-29 06:00:00 +0000 UTC,19087,Custom location,0.629072,33.640099,295.78,296.14,295.78,295.78,1014,78,0.36,211,0.43,0.64,,99,500,Rain,light rain,10d
1703833200,2023-12-29 07:00:00 +0000 UTC,19088,Custom location,0.629072,33.640099,297.61,297.91,297.61,297.61,1014,69,0.7,229,0.82,0.85,,100,500,Rain,light rain,10d
1703836800,2023-12-29 08:00:00 +0000 UTC,19089,Custom location,0.629072,33.640099,298.37,298.67,298.37,298.37,1013,66,0.85,224,0.99,1.24,,100,501,Rain,moderate rain,10d
1703840400,2023-12-29 09:00:00 +0000 UTC,19090,Custom location,0.629072,33.640099,299.05,299.31,299.05,299.05,1013,62,0.99,262,1.23,1.03,,100,501,Rain,moderate rain,10d
1703844000,2023-12-29 10:00:00 +0000 UTC,19091,Custom location,0.629072,33.640099,299.16,299.16,299.16,299.16,1012,62,1.51,297,1.74,0.98,,100,500,Rain,light rain,10d
1703847600,2023-12-29 11:00:00 +0000 UTC,19092,Custom location,0.629072,33.640099,299.36,299.36,299.36,299.36,1011,61,1.38,288,1.86,0.94,,100,500,Rain,light rain,10d
1703851200,2023-12-29 12:00:00 +0000 UTC,19093,Custom location,0.629072,33.640099,299.63,299.63,299.63,299.63,1010,59,2.34,240,2.06,0.32,,100,500,Rain,light rain,10d
1703854800,2023-12-29 13:00:00 +0000 UTC,19094,Custom location,0.629072,33.640099,300.7,301.27,300.7,300.7,1009,52,0.59,195,1.11,,,100,804,Clouds,overcast clouds,04d
1703858400,2023-12-29 14:00:00 +0000 UTC,19095,Custom location,0.629072,33.640099,299.48,299.48,299.48,299.48,1009,57,2.19,228,2.05,,,100,804,Clouds,overcast clouds,04d
1703862000,2023-12-29 15:00:00 +0000 UTC,19096,Custom location,0.629072,33.640099,298.26,298.58,298.26,298.26,1010,67,2.38,218,3.27,,,95,804,Clouds,overcast clouds,04d
1703865600,2023-12-29 16:00:00 +0000 UTC,19097,Custom location,0.629072,33.640099,295.5,295.72,295.5,295.5,1011,74,2.93,213,3.51,,,86,804,Clouds,overcast clouds,04n
1703869200,2023-12-29 17:00:00 +0000 UTC,19098,Custom location,0.629072,33.640099,294.51,294.76,294.51,294.51,1011,79,1.81,248,1.9,,,92,804,Clouds,overcast clouds,04n
1703872800,2023-12-29 18:00:00 +0000 UTC,19099,Custom location,0.629072,33.640099,293.23,293.41,293.23,293.23,1013,81,2.56,189,3.12,0.31,,93,500,Rain,light rain,10n
1703876400,2023-12-29 19:00:00 +0000 UTC,19100,Custom location,0.629072,33.640099,293.01,293.22,293.01,293.01,1013,83,1.88,177,1.93,0.48,,98,500,Rain,light rain,10n
1703880000,2023-12-29 20:00:00 +0000 UTC,19101,Custom location,0.629072,33.640099,292.29,292.58,292.29,292.29,1014,89,1.52,144,1.91,0.83,,99,500,Rain,light rain,10n
1703883600,2023-12-29 21:00:00 +0000 UTC,19102,Custom location,0.629072,33.640099,292.27,292.54,292.27,292.27,1013,88,0.78,151,0.81,0.57,,95,500,Rain,light rain,10n
1703887200,2023-12-29 22:00:00 +0000 UTC,19103,Custom location,0.629072,33.640099,292.08,292.38,292.08,292.08,1013,90,1.46,137,1.51,0.53,,96,500,Rain,light rain,10n
1703890800,2023-12-29 23:00:00 +0000 UTC,19104,Custom location,0.629072,33.640099,292.04,292.33,292.04,292.04,1012,90,0.99,144,1.01,0.2,,97,500,Rain,light rain,10n
1703894400,2023-12-30 00:00:00 +0000 UTC,19105,Custom location,0.629072,33.640099,292.87,293.25,292.87,292.87,1011,90,0.38,349,0.45,,,97,804,Clouds,overcast clouds,04n
1703898000,2023-12-30 01:00:00 +0000 UTC,19106,Custom location,0.629072,33.640099,292.47,292.86,292.47,292.47,1012,92,1.03,63,1.23,0.22,,100,500,Rain,light rain,10n
1703901600,2023-12-30 02:00:00 +0000 UTC,19107,Custom location,0.629072,33.640099,292.33,292.71,292.33,292.33,1012,92,1.08,120,1.08,,,98,804,Clouds,overcast clouds,04n
1703905200,2023-12-30 03:00:00 +0000 UTC,19108,Custom location,0.629072,33.640099,291.92,292.25,291.92,291.92,1013,92,1.37,122,1.32,,,99,804,Clouds,overcast clouds,04n
1703908800,2023-12-30 04:00:00 +0000 UTC,19109,Custom location,0.629072,33.640099,291.76,292.08,291.76,291.76,1013,92,1.49,135,1.51,,,99,804,Clouds,overcast clouds,04d
1703912400,2023-12-30 05:00:00 +0000 UTC,19110,Custom location,0.629072,33.640099,293.39,293.77,293.39,293.39,1014,88,1.75,156,2.44,0.17,,99,500,Rain,light rain,10d
1703916000,2023-12-30 06:00:00 +0000 UTC,19111,Custom location,0.629072,33.640099,294.01,294.4,294.01,294.01,1015,86,1.83,141,2.86,0.32,,100,500,Rain,light rain,10d
1703919600,2023-12-30 07:00:00 +0000 UTC,19112,Custom location,0.629072,33.640099,294.97,295.32,294.97,294.97,1014,81,1.96,151,2.98,0.69,,100,500,Rain,light rain,10d
1703923200,2023-12-30 08:00:00 +0000 UTC,19113,Custom location,0.629072,33.640099,295.62,295.99,295.62,295.62,1014,79,2.22,176,3.25,1.17,,95,501,Rain,moderate rain,10d
1703926800,2023-12-30 09:00:00 +0000 UTC,19114,Custom location,0.629072,33.640099,296.1,296.49,296.1,296.1,1013,78,1.88,195,2.25,0.96,,95,500,Rain,light rain,10d
1703930400,2023-12-30 10:00:00 +0000 UTC,19115,Custom location,0.629072,33.640099,296.66,297.02,296.66,296.66,1013,75,2.26,203,2.29,0.83,,96,500,Rain,light rain,10d
1703934000,2023-12-30 11:00:00 +0000 UTC,19116,Custom location,0.629072,33.640099,296.36,296.77,296.36,296.36,1012,78,2.95,223,3.42,0.82,,96,500,Rain,light rain,10d
1703937600,2023-12-30 12:00:00 +0000 UTC,19117,Custom location,0.629072,33.640099,297.47,297.76,297.47,297.47,1010,69,3.99,239,4.17,,,98,804,Clouds,overcast clouds,04d
1703941200,2023-12-30 13:00:00 +0000 UTC,19118,Custom location,0.629072,33.640099,298.74,298.97,298.74,298.74,1008,62,3.58,237,3.23,,,80,803,Clouds,broken clouds,04d
1703944800,2023-12-30 14:00:00 +0000 UTC,19119,Custom location,0.629072,33.640099,298.48,298.69,298.48,298.48,1009,62,3.23,269,3.2,,,90,804,Clouds,overcast clouds,04d
1703948400,2023-12-30 15:00:00 +0000 UTC,19120,Custom location,0.629072,33.640099,297.01,297.28,297.01,297.01,1010,70,3.06,302,3.62,0.18,,93,500,Rain,light rain,10d
1703952000,2023-12-30 16:00:00 +0000 UTC,19121,Custom location,0.629072,33.640099,293.84,294.18,293.84,293.84,1011,85,3.68,296,6.61,0.36,,92,500,Rain,light rain,10n
1703955600,2023-12-30 17:00:00 +0000 UTC,19122,Custom location,0.629072,33.640099,293.2,293.64,293.2,293.2,1012,91,3.96,306,7.79,,,94,804,Clouds,overcast clouds,04n
1703959200,2023-12-30 18:00:00 +0000 UTC,19123,Custom location,0.629072,33.640099,292.2,292.59,292.2,292.2,1013,93,2.48,278,4.42,0.37,,93,500,Rain,light rain,10n
1703962800,2023-12-30 19:00:00 +0000 UTC,19124,Custom location,0.629072,33.640099,291.4,291.76,291.4,291.4,1014,95,1.87,289,3.54,0.92,,89,500,Rain,light rain,10n
1703966400,2023-12-30 20:00:00 +0000 UTC,19125,Custom location,0.629072,33.640099,291.25,291.6,291.25,291.25,1014,95,1.55,284,1.6,0.8,,89,500,Rain,light rain,10n
1703970000,2023-12-30 21:00:00 +0000 UTC,19126,Custom location,0.629072,33.640099,291.38,291.74,291.38,291.38,1014,95,1.44,293,1.96,0.42,,93,500,Rain,light rain,10n
1703973600,2023-12-30 22:00:00 +0000 UTC,19127,Custom location,0.629072,33.640099,291.26,291.69,291.26,291.26,1014,98,1.85,258,6.11,0.5,,99,500,Rain,light rain,10n
1703977200,2023-12-30 23:00:00 +0000 UTC,19128,Custom location,0.629072,33.640099,291.98,292.4,291.98,291.98,1013,95,0.83,284,2.48,0.79,,96,500,Rain,light rain,10n
1703980800,2023-12-31 00:00:00 +0000 UTC,19129,Custom location,0.629072,33.640099,291.97,292.39,291.97,291.97,1013,95,0.52,303,1.05,0.8,,97,500,Rain,light rain,10n
1703984400,2023-12-31 01:00:00 +0000 UTC,19130,Custom location,0.629072,33.640099,291.44,291.83,291.44,291.44,1013,96,1.48,272,2.16,0.42,,93,500,Rain,light rain,10n
1703988000,2023-12-31 02:00:00 +0000 UTC,19131,Custom location,0.629072,33.640099,290.93,291.27,290.93,290.93,1014,96,0.86,272,1.19,1.21,,96,501,Rain,moderate rain,10n
1703991600,2023-12-31 03:00:00 +0000 UTC,19132,Custom location,0.629072,33.640099,290.63,290.97,290.63,290.63,1014,97,0.29,358,0.64,1.15,,98,501,Rain,moderate rain,10n
1703995200,2023-12-31 04:00:00 +0000 UTC,19133,Custom location,0.629072,33.640099,290.62,290.96,290.62,290.62,1015,97,1.07,151,1.21,1.28,,98,501,Rain,moderate rain,10d
1703998800,2023-12-31 05:00:00 +0000 UTC,19134,Custom location,0.629072,33.640099,291.82,292.2,291.82,291.82,1015,94,1.71,160,2.37,1.63,,98,501,Rain,moderate rain,10d
1704002400,2023-12-31 06:00:00 +0000 UTC,19135,Custom location,0.629072,33.640099,294.45,294.83,294.45,294.45,1015,84,1.88,186,2.38,0.17,,87,500,Rain,light rain,10d
1704006000,2023-12-31 07:00:00 +0000 UTC,19136,Custom location,0.629072,33.640099,296.49,296.84,296.49,296.49,1014,75,1.76,177,2.46,0.17,,32,500,Rain,light rain,10d
1704009600,2023-12-31 08:00:00 +0000 UTC,19137,Custom location,0.629072,33.640099,297.68,298.04,297.68,297.68,1013,71,2.85,146,3.59,1.11,,31,501,Rain,moderate rain,10d
1704013200,2023-12-31 09:00:00 +0000 UTC,19138,Custom location,0.629072,33.640099,298.45,298.84,298.45,298.45,1013,69,3.92,160,4.23,1.36,,35,501,Rain,moderate rain,10d
1704016800,2023-12-31 10:00:00 +0000 UTC,19139,Custom location,0.629072,33.640099,298.63,299.01,298.63,298.63,1012,68,4.38,175,4.43,1.06,,35,501,Rain,moderate rain,10d
1704020400,2023-12-31 11:00:00 +0000 UTC,19140,Custom location,0.629072,33.640099,298.51,298.88,298.51,298.51,1011,68,4.74,187,4.63,0.85,,46,500,Rain,light rain,10d
1704024000,2023-12-31 12:00:00 +0000 UTC,19141,Custom location,0.629072,33.640099,298.66,298.91,298.66,298.66,1010,63,4.1,191,4.21,0.32,,58,500,Rain,light rain,10d
1704027600,2023-12-31 13:00:00 +0000 UTC,19142,Custom location,0.629072,33.640099,297.93,298.19,297.93,297.93,1010,66,4.21,194,4.66,0.37,,100,500,Rain,light rain,10d
1704031200,2023-12-31 14:00:00 +0000 UTC,19143,Custom location,0.629072,33.640099,296.01,296.57,296.01,296.01,1011,85,1.72,194,3.8,0.38,,100,500,Rain,light rain,10d
1704034800,2023-12-31 15:00:00 +0000 UTC,19144,Custom location,0.629072,33.640099,295.48,295.81,295.48,295.48,1011,78,2.97,176,5.2,0.13,,100,500,Rain,light rain,10d
1704038400,2023-12-31 16:00:00 +0000 UTC,19145,Custom location,0.629072,33.640099,293.32,293.69,293.32,293.32,1012,88,2.2,183,3.01,1.38,,100,501,Rain,moderate rain,10n
1704042000,2023-12-31 17:00:00 +0000 UTC,19146,Custom location,0.629072,33.640099,293.13,293.51,293.13,293.13,1013,89,2.48,180,4.67,1.2,,100,501,Rain,moderate rain,10n
1704045600,2023-12-31 18:00:00 +0000 UTC,19147,Custom location,0.629072,33.640099,292.5,292.74,292.5,292.5,1015,86,2.43,173,3.09,0.11,,99,500,Rain,light rain,10n
1704049200,2023-12-31 19:00:00 +0000 UTC,19148,Custom location,0.629072,33.640099,292.21,292.44,292.21,292.21,1016,87,2.1,180,2.2,,,78,803,Clouds,broken clouds,04n
1704052800,2023-12-31 20:00:00 +0000 UTC,19149,Custom location,0.629072,33.640099,291.77,292.04,291.77,291.77,1016,90,2.05,192,2.12,0.31,,79,500,Rain,light rain,10n
1704056400,2023-12-31 21:00:00 +0000 UTC,19150,Custom location,0.629072,33.640099,291.96,292.25,291.96,291.96,1015,90,2.4,194,3.08,,,86,804,Clouds,overcast clouds,04n
1704060000,2023-12-31 22:00:00 +0000 UTC,19151,Custom location,0.629072,33.640099,292.03,292.32,292.03,292.03,1015,90,1.75,192,1.92,,,89,804,Clouds,overcast clouds,04n
1704063600,2023-12-31 23:00:00 +0000 UTC,19152,Custom location,0.629072,33.640099,291.78,292.07,291.78,291.78,1014,91,1,144,1.1,,,92,804,Clouds,overcast clouds,04n
1672531200,2023-01-01 00:00:00 +0000 UTC,19153,Custom location,0.629072,33.640099,291.82,292.09,291.82,291.82,1014,90,1.23,124,1.4,,,84,803,Clouds,broken clouds,04n
1672534800,2023-01-01 01:00:00 +0000 UTC,19154,Custom location,0.629072,33.640099,291.89,292.17,291.89,291.89,1013,90,1.85,119,2.12,,,100,804,Clouds,overcast clouds,04n
1672538400,2023-01-01 02:00:00 +0000 UTC,19155,Custom location,0.629072,33.640099,291.99,292.25,291.99,291.99,1014,89,2.05,125,2.94,,,99,804,Clouds,overcast clouds,04n
1672542000,2023-01-01 03:00:00 +0000 UTC,19156,Custom location,0.629072,33.640099,291.98,292.27,291.98,291.98,1014,90,2.23,137,3.46,,,98,804,Clouds,overcast clouds,04n
1672545600,2023-01-01 04:00:00 +0000 UTC,19157,Custom location,0.629072,33.640099,291.98,292.24,291.98,291.98,1015,89,2.33,131,4,,,99,804,Clouds,overcast clouds,04d
1672549200,2023-01-01 05:00:00 +0000 UTC,19158,Custom location,0.629072,33.640099,293.02,293.31,293.02,293.02,1015,86,2.39,122,4.75,,,99,804,Clouds,overcast clouds,04d
1672552800,2023-01-01 06:00:00 +0000 UTC,19159,Custom location,0.629072,33.640099,295.07,295.33,295.07,295.07,1015,77,2.51,115,3.81,0.18,,99,500,Rain,light rain,10d
1672556400,2023-01-01 07:00:00 +0000 UTC,19160,Custom location,0.629072,33.640099,296.21,296.48,296.21,296.21,1015,73,2.1,124,2.72,1.13,,100,501,Rain,moderate rain,10d
1672560000,2023-01-01 08:00:00 +0000 UTC,19161,Custom location,0.629072,33.640099,298.15,298.38,298.15,298.15,1014,64,2.1,151,2.4,0.64,,100,500,Rain,light rain,10d
1672563600,2023-01-01 09:00:00 +0000 UTC,19162,Custom location,0.629072,33.640099,298.23,298.54,298.23,298.23,1013,67,2.02,183,2.5,0.69,,100,500,Rain,light rain,10d
1672567200,2023-01-01 10:00:00 +0000 UTC,19163,Custom location,0.629072,33.640099,300.22,300.96,300.22,300.22,1012,55,2.87,195,2.13,0.39,,100,500,Rain,light rain,10d
1672570800,2023-01-01 11:00:00 +0000 UTC,19164,Custom location,0.629072,33.640099,299.74,299.74,299.74,299.74,1011,59,3.65,214,2.78,0.5,,100,500,Rain,light rain,10d
1672574400,2023-01-01 12:00:00 +0000 UTC,19165,Custom location,0.629072,33.640099,299.37,299.37,299.37,299.37,1011,60,4.13,224,3.35,0.16,,100,500,Rain,light rain,10d
1672578000,2023-01-01 13:00:00 +0000 UTC,19166,Custom location,0.629072,33.640099,298.64,298.92,298.64,298.64,1010,64,3.23,241,2.64,0.29,,100,500,Rain,light rain,10d
1672581600,2023-01-01 14:00:00 +0000 UTC,19167,Custom location,0.629072,33.640099,297.82,298.09,297.82,297.82,1011,67,1.85,230,2.04,0.65,,100,500,Rain,light rain,10d
1672585200,2023-01-01 15:00:00 +0000 UTC,19168,Custom location,0.629072,33.640099,297.01,297.44,297.01,297.01,1011,76,1.2,198,1.53,0.59,,96,500,Rain,light rain,10d
1672588800,2023-01-01 16:00:00 +0000 UTC,19169,Custom location,0.629072,33.640099,294.66,294.96,294.66,294.66,1012,80,1.56,223,1.6,,,97,804,Clouds,overcast clouds,04n
1672592400,2023-01-01 17:00:00 +0000 UTC,19170,Custom location,0.629072,33.640099,293.85,294.14,293.85,293.85,1012,83,1.86,193,1.9,,,97,804,Clouds,overcast clouds,04n
1672596000,2023-01-01 18:00:00 +0000 UTC,19171,Custom location,0.629072,33.640099,293.89,294.19,293.89,293.89,1013,83,1.39,184,1.42,,,98,804,Clouds,overcast clouds,04n
